G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,WLS,INN2_teampit,BF,AB_pit,HIT_pit,H2_pit,H3_pit,HR_pit,SB_pit,BB_pit,KK_pit,GD_pit,R,ER_teampit,WLS_changed,INN2_sp,ER_sp,AB_bat,RBI,RUN,HIT_bat,H2_bat,H3_bat,HR_bat,SB_bat,BB_bat,KK_bat,GD_bat,ERR,LOB,ERA,AVG_bat,AVG_pit,OPS_bat,OPS_pit,wOBA_bat,wOBA_pit,FIP,WHIP,ISO,PE,3hal
20170409LGLT0,20170409,LT,LG,B,W,27,153,31,5,2,0,0,1,5,9,1,1,1,1,16,1,34,6,7,10,4,0,2,1,10,12,0,0,13,1.0,0.29411764705882354,0.16129032258064516,1.1764705882352942,0.5483870967741935,0.4486363636363636,0.24055555555555555,2.6666666666666665,1.1111111111111112,0.29411764705882354,0.98,4
20170411LTSK0,20170411,LT,SK,T,W,27,162,36,10,1,0,2,0,2,9,1,4,4,1,16,1,34,6,6,8,1,0,1,1,10,8,1,0,12,4.0,0.23529411764705882,0.2777777777777778,0.8823529411764706,0.8055555555555556,0.35477272727272724,0.3442105263157895,4.555555555555555,1.3333333333333333,0.11764705882352941,0.6923076923076923,5
20170412LTSK0,20170412,LT,SK,T,L,33,185,40,9,2,0,0,0,9,14,2,2,1,0,21,0,45,1,1,12,0,0,0,1,3,15,3,2,11,0.8181818181818182,0.26666666666666666,0.225,0.6,0.725,0.265625,0.3057142857142857,2.909090909090909,1.6363636363636365,0.0,0.2,5
20170413LTSK0,20170413,LT,SK,T,L,24,174,34,13,0,0,3,0,5,7,1,11,11,0,4,5,38,9,10,12,1,0,3,1,4,8,1,0,5,12.375,0.3157894736842105,0.38235294117647056,1.0,1.1764705882352942,0.41547619047619044,0.47820512820512817,8.0,2.25,0.2631578947368421,0.45248868778280543,5
20170414SSLT0,20170414,LT,SS,B,W,27,177,36,10,1,0,1,1,6,12,1,6,5,1,17,5,31,5,9,9,1,1,0,2,6,4,2,1,4,5.0,0.2903225806451613,0.2777777777777778,0.8709677419354839,0.8333333333333334,0.35837837837837844,0.34833333333333333,3.7777777777777777,1.7777777777777777,0.0967741935483871,0.6923076923076923,4
20170415SSLT0,20170415,LT,SS,B,W,27,161,36,11,1,1,1,0,3,8,1,4,3,1,16,2,31,6,6,9,1,1,0,0,10,6,1,1,12,3.0,0.2903225806451613,0.3055555555555556,1.0,0.8611111111111112,0.3907317073170732,0.36358974358974355,3.6666666666666665,1.5555555555555556,0.0967741935483871,0.6923076923076923,5
20170416SSLT0,20170416,LT,SS,B,L,27,153,34,10,2,0,0,0,2,6,0,3,3,0,16,3,31,0,0,8,1,0,0,0,2,7,1,0,6,3.0,0.25806451612903225,0.29411764705882354,0.6129032258064516,0.7058823529411765,0.2690909090909091,0.30666666666666664,2.3333333333333335,1.3333333333333333,0.03225806451612903,0.0,5
20170418NCLT0,20170418,LT,NC,B,L,27,139,39,14,2,0,4,0,3,7,0,8,8,0,19,5,35,2,3,11,1,0,0,0,3,9,1,0,10,8.0,0.3142857142857143,0.358974358974359,0.7428571428571429,1.1538461538461537,0.32210526315789473,0.47928571428571437,8.222222222222221,1.8888888888888888,0.02857142857142857,0.1232876712328767,4
20170419NCLT0,20170419,LT,NC,B,L,27,173,42,16,2,1,2,1,4,11,0,8,8,0,12,5,33,2,2,7,1,0,0,1,4,9,1,1,8,8.0,0.21212121212121213,0.38095238095238093,0.5757575757575758,1.0952380952380953,0.2532432432432432,0.45456521739130434,4.777777777777778,2.2222222222222223,0.030303030303030304,0.058823529411764705,4
20170420NCLT0,20170420,LT,NC,B,L,27,131,33,9,0,0,2,0,3,8,1,5,5,0,18,5,32,4,4,8,1,0,0,0,7,6,2,1,9,5.0,0.25,0.2727272727272727,0.75,0.8181818181818182,0.3161538461538462,0.3472222222222222,5.111111111111111,1.3333333333333333,0.03125,0.3902439024390244,4
20170421LTWO0,20170421,LT,WO,T,L,24,137,32,8,2,0,3,2,2,8,0,4,4,0,18,2,30,0,1,4,0,1,0,1,2,8,1,2,4,4.5,0.13333333333333333,0.25,0.4,0.90625,0.1771875,0.37911764705882356,6.625,1.25,0.06666666666666667,0.058823529411764705,4
20170422LTWO0,20170422,LT,WO,T,W,27,118,33,6,0,1,0,1,1,10,0,2,2,1,21,1,36,3,3,12,1,0,0,4,2,3,2,0,8,2.0,0.3333333333333333,0.18181818181818182,0.75,0.45454545454545453,0.3273684210526316,0.19882352941176473,1.1111111111111112,0.7777777777777778,0.027777777777777776,0.6923076923076923,3
20170423LTWO0,20170423,LT,WO,T,L,24,180,35,11,3,0,2,0,4,11,0,6,6,0,12,3,34,5,5,10,3,0,1,0,7,8,3,0,9,6.75,0.29411764705882354,0.3142857142857143,0.9705882352941176,1.0,0.3921951219512196,0.41307692307692306,5.0,1.875,0.17647058823529413,0.4098360655737705,4
20170425HHLT0,20170425,LT,HH,B,W,27,137,31,6,1,0,1,0,2,7,0,2,2,1,17,1,27,3,4,8,1,0,1,1,3,6,0,0,6,2.0,0.2962962962962963,0.1935483870967742,0.8518518518518519,0.5806451612903226,0.35933333333333334,0.2518181818181818,3.5555555555555554,0.8888888888888888,0.14814814814814814,0.8,4
20170426HHLT0,20170426,LT,HH,B,W,27,138,31,7,0,0,1,1,2,8,1,2,2,1,15,2,29,8,8,9,3,0,0,2,6,6,1,0,5,2.0,0.3103448275862069,0.22580645161290322,0.9310344827586207,0.6129032258064516,0.3797142857142857,0.2672727272727273,3.3333333333333335,1.0,0.10344827586206896,0.9411764705882353,4
20170427HHLT0,20170427,LT,HH,B,L,27,132,36,11,1,0,0,1,1,6,1,6,6,0,12,6,33,1,1,6,1,0,0,1,1,12,0,1,6,6.0,0.18181818181818182,0.3055555555555556,0.42424242424242425,0.6666666666666666,0.1885294117647059,0.2935135135135135,2.0,1.3333333333333333,0.030303030303030304,0.02702702702702703,4
20170428LTOB0,20170428,LT,OB,T,L,24,134,27,5,1,0,1,0,8,3,1,2,2,0,18,1,32,0,0,6,2,1,0,0,5,10,0,0,11,2.25,0.1875,0.18518518518518517,0.65625,0.8148148148148148,0.2778378378378379,0.33028571428571424,6.875,1.625,0.125,0.0,4
20170429LTOB0,20170429,LT,OB,T,L,24,167,28,8,1,0,0,2,7,7,2,5,4,0,15,0,34,1,3,7,0,0,0,0,10,6,1,1,15,4.5,0.20588235294117646,0.2857142857142857,0.7058823529411765,0.8571428571428571,0.2984090909090909,0.3522857142857143,3.875,1.875,0.0,0.2647058823529412,4
20170430LTOB0,20170430,LT,OB,T,W,27,133,32,5,0,0,0,0,0,8,0,0,0,1,18,0,36,6,6,11,1,0,0,1,6,11,0,0,10,0.0,0.3055555555555556,0.15625,0.8055555555555556,0.3125,0.3407142857142857,0.1390625,1.2222222222222223,0.5555555555555556,0.027777777777777776,1.0,3
20170502LTKT0,20170502,LT,KT,T,W,27,112,28,3,1,0,0,0,1,12,2,0,0,1,24,0,41,7,9,15,4,0,0,1,3,4,0,0,10,0.0,0.36585365853658536,0.10714285714285714,0.9024390243902439,0.2857142857142857,0.385,0.1289655172413793,0.6666666666666665,0.4444444444444444,0.0975609756097561,1.0,4
20170503LTKT0,20170503,LT,KT,T,L,24,141,33,12,5,0,1,0,3,2,1,8,7,0,15,4,34,2,2,11,4,0,0,0,4,7,2,1,10,7.875,0.3235294117647059,0.36363636363636365,0.8823529411764706,1.0606060606060606,0.37026315789473685,0.44055555555555553,5.25,1.875,0.11764705882352941,0.058823529411764705,4
20170504LTKT0,20170504,LT,KT,T,W,27,145,37,12,1,0,0,2,2,7,1,2,2,1,18,2,33,3,3,9,0,0,2,0,1,6,1,0,6,2.0,0.2727272727272727,0.32432432432432434,0.7575757575757576,0.7297297297297297,0.3270588235294118,0.318974358974359,2.111111111111111,1.5555555555555556,0.18181818181818182,0.6923076923076923,4
20170505HTLT0,20170505,LT,HT,B,L,30,175,42,13,2,0,1,1,4,10,0,5,5,0,18,2,36,2,3,9,1,0,0,1,9,10,1,0,13,4.5,0.25,0.30952380952380953,0.7777777777777778,0.8333333333333334,0.3244444444444444,0.35434782608695653,3.5,1.7,0.027777777777777776,0.2647058823529412,4
20170506HTLT0,20170506,LT,HT,B,L,27,185,37,12,2,0,0,0,8,8,3,3,3,0,9,2,32,0,0,9,0,0,0,0,1,5,3,1,6,3.0,0.28125,0.32432432432432434,0.59375,0.918918918918919,0.2636363636363636,0.3768888888888889,3.888888888888889,2.2222222222222223,0.0,0.0,4
20170507HTLT0,20170507,LT,HT,B,L,27,141,36,8,3,0,1,0,2,6,0,5,2,0,15,1,38,3,3,13,1,0,2,0,3,7,3,2,11,2.0,0.34210526315789475,0.2222222222222222,0.9473684210526315,0.6666666666666666,0.4009756097560976,0.2855263157894737,3.7777777777777777,1.1111111111111112,0.18421052631578946,0.2647058823529412,4
20170510LTHH0,20170510,LT,HH,T,W,27,138,30,5,0,0,0,1,3,8,1,1,1,1,17,1,41,8,8,15,3,0,2,4,4,11,0,0,11,1.0,0.36585365853658536,0.16666666666666666,1.048780487804878,0.43333333333333335,0.4371111111111112,0.19757575757575757,2.2222222222222223,0.8888888888888888,0.21951219512195122,0.9846153846153847,4
20170511LTHH0,20170511,LT,HH,T,L,24,151,27,5,1,0,0,0,7,3,0,2,2,0,18,0,30,0,1,4,1,0,0,0,3,8,2,2,5,2.25,0.13333333333333333,0.18518518518518517,0.4,0.6666666666666666,0.18212121212121213,0.28411764705882353,4.875,1.5,0.03333333333333333,0.2,4
20170513OBLT0,20170513,LT,OB,B,L,27,169,40,14,4,0,2,2,6,7,1,9,9,0,9,7,31,4,4,7,1,0,0,0,6,6,2,0,6,9.0,0.22580645161290322,0.35,0.6774193548387096,1.1,0.2905405405405405,0.44652173913043475,6.333333333333334,2.2222222222222223,0.03225806451612903,0.16494845360824742,4
20170514OBLT0,20170514,LT,OB,B,L,27,219,42,17,4,1,2,0,10,5,1,15,15,0,4,6,34,1,1,8,2,0,0,0,4,7,0,0,10,15.0,0.23529411764705882,0.40476190476190477,0.6470588235294118,1.3333333333333333,0.28,0.5134615384615385,8.11111111111111,3.0,0.058823529411764705,0.004424778761061947,4
20170516KTLT0,20170516,LT,KT,B,W,27,129,27,4,0,0,0,0,6,6,1,0,0,1,16,0,34,6,6,12,2,1,1,0,3,6,1,1,8,0.0,0.35294117647058826,0.14814814814814814,1.0,0.5185185185185185,0.4175675675675676,0.2333333333333333,3.6666666666666665,1.1111111111111112,0.20588235294117646,1.0,4
20170517KTLT0,20170517,LT,KT,B,W,27,146,33,5,1,0,1,1,5,9,1,4,3,1,17,1,37,9,9,14,4,0,2,2,1,4,2,2,5,3.0,0.3783783783783784,0.15151515151515152,1.054054054054054,0.5757575757575758,0.44973684210526316,0.24973684210526312,4.111111111111111,1.1111111111111112,0.2702702702702703,0.8350515463917526,4
20170518KTLT0,20170518,LT,KT,B,W,27,134,34,10,2,0,1,1,2,6,1,4,3,1,19,1,41,11,11,19,4,1,3,4,3,6,2,1,9,3.0,0.4634146341463415,0.29411764705882354,1.3658536585365855,0.7941176470588235,0.5650000000000001,0.3402777777777778,3.7777777777777777,1.3333333333333333,0.36585365853658536,0.8832116788321168,4
20170519LTLG0,20170519,LT,LG,T,W,27,144,33,9,0,0,1,1,3,8,1,4,2,1,18,2,36,9,9,11,2,0,2,0,4,5,0,1,6,2.0,0.3055555555555556,0.2727272727272727,0.9444444444444444,0.7272727272727273,0.39325,0.31361111111111106,3.6666666666666665,1.3333333333333333,0.2222222222222222,0.8350515463917526,4
20170520LTLG0,20170520,LT,LG,T,L,24,140,29,8,1,0,0,0,7,3,0,3,3,0,16,3,31,2,2,7,1,0,0,3,6,7,2,0,9,3.375,0.22580645161290322,0.27586206896551724,0.6774193548387096,0.8275862068965517,0.2905405405405405,0.3425,4.875,1.875,0.03225806451612903,0.3076923076923077,4
20170521LTLG0,20170521,LT,LG,T,L,24,134,30,7,0,0,0,0,6,8,0,4,4,0,18,1,31,3,3,7,2,0,0,0,4,5,0,0,7,4.5,0.22580645161290322,0.23333333333333334,0.6451612903225806,0.6666666666666666,0.2785714285714286,0.28805555555555556,3.25,1.625,0.06451612903225806,0.36,4
20170523SKLT0,20170523,LT,SK,B,W,30,186,41,13,1,1,0,2,8,10,1,6,6,1,17,1,37,7,7,9,3,0,3,0,6,1,1,0,7,5.3999999999999995,0.24324324324324326,0.3170731707317073,0.972972972972973,0.9024390243902439,0.3934883720930233,0.3714285714285715,3.4,2.1,0.32432432432432434,0.5764705882352941,4
20170524SKLT0,20170524,LT,SK,B,W,27,151,33,8,1,0,3,0,4,8,2,5,5,1,21,1,35,7,7,12,3,1,1,0,2,7,1,0,6,5.0,0.34285714285714286,0.24242424242424243,0.9714285714285714,0.9090909090909091,0.4091891891891892,0.3754054054054054,6.888888888888889,1.3333333333333333,0.22857142857142856,0.6621621621621622,4
20170525SKLT0,20170525,LT,SK,B,W,27,130,39,12,2,0,4,0,2,8,1,6,6,1,21,6,42,17,17,18,4,0,4,0,4,6,1,1,5,6.0,0.42857142857142855,0.3076923076923077,1.3333333333333333,1.0256410256410255,0.5465217391304348,0.43073170731707316,7.666666666666667,1.5555555555555556,0.38095238095238093,0.8892307692307693,3
20170526LTHT0,20170526,LT,HT,T,W,27,135,28,3,1,0,0,0,4,8,0,2,2,1,22,1,34,8,8,11,0,1,1,0,4,8,0,0,5,2.0,0.3235294117647059,0.10714285714285714,0.9117647058823529,0.39285714285714285,0.3813157894736842,0.18156250000000002,2.5555555555555554,0.7777777777777778,0.14705882352941177,0.9411764705882353,2
20170527LTHT0,20170527,LT,HT,T,L,24,192,42,17,8,0,2,0,9,6,0,15,15,0,9,11,36,6,7,10,2,0,0,0,9,2,2,2,11,16.875,0.2777777777777778,0.40476190476190477,0.8611111111111112,1.3571428571428572,0.35266666666666663,0.5254901960784314,8.125,3.25,0.05555555555555555,0.17883211678832117,4
20170528LTHT0,20170528,LT,HT,T,L,31,219,41,13,2,1,2,1,13,8,0,8,8,0,15,2,43,4,4,12,3,0,1,0,4,8,1,0,10,6.967741935483871,0.27906976744186046,0.3170731707317073,0.7906976744186046,1.1951219512195121,0.33595744680851064,0.4527777777777778,7.741935483870967,2.5161290322580645,0.13953488372093023,0.2,4
20170530LTSS0,20170530,LT,SS,T,W,27,133,28,5,0,0,0,0,5,4,2,0,0,1,21,0,31,1,1,7,2,0,0,1,1,5,2,0,4,0.0,0.22580645161290322,0.17857142857142858,0.5483870967741935,0.5357142857142857,0.24000000000000002,0.2393939393939394,3.7777777777777777,1.1111111111111112,0.06451612903225806,1.0,3
20170531LTSS0,20170531,LT,SS,T,L,24,123,33,11,4,0,1,0,3,6,1,11,8,0,18,4,33,4,4,7,1,0,2,0,10,6,0,2,12,9.0,0.21212121212121213,0.3333333333333333,0.9393939393939394,0.9696969696969697,0.37046511627906975,0.4052777777777778,4.25,1.75,0.21212121212121213,0.11678832116788321,3
20170601LTSS0,20170601,LT,SS,T,L,24,163,37,13,1,2,1,1,3,7,0,13,12,0,13,7,31,2,2,6,2,0,0,0,2,2,1,2,5,13.5,0.1935483870967742,0.35135135135135137,0.5161290322580645,1.0,0.22666666666666666,0.41725,4.0,2.0,0.06451612903225806,0.023121387283236993,2
20170602KTLT0,20170602,LT,KT,B,L,27,182,41,16,3,0,1,0,4,6,1,11,11,0,3,10,39,7,8,13,3,0,1,0,5,7,1,0,9,11.0,0.3333333333333333,0.3902439024390244,0.9487179487179487,1.024390243902439,0.3947727272727273,0.43000000000000005,4.444444444444445,2.2222222222222223,0.15384615384615385,0.34594594594594597,3
20170603KTLT0,20170603,LT,KT,B,L,27,192,40,16,3,0,0,1,5,8,1,10,8,0,10,6,34,1,1,8,2,0,0,0,1,6,1,1,7,8.0,0.23529411764705882,0.4,0.5588235294117647,1.0,0.24485714285714286,0.4184444444444444,2.888888888888889,2.3333333333333335,0.058823529411764705,0.009900990099009901,3
20170604KTLT0,20170604,LT,KT,B,W,27,163,36,12,4,0,1,0,5,9,1,8,8,1,12,7,35,14,14,14,2,0,4,0,7,6,1,0,6,8.0,0.4,0.3333333333333333,1.4,1.0,0.545,0.41121951219512193,4.111111111111111,1.8888888888888888,0.4,0.7538461538461538,3
20170606LTNC0,20170606,LT,NC,T,W,27,176,34,8,1,0,2,1,3,11,1,4,4,1,15,2,35,5,5,7,1,1,1,1,8,9,0,0,11,4.0,0.2,0.23529411764705882,0.8,0.7647058823529411,0.3272093023255814,0.324054054054054,4.444444444444445,1.2222222222222223,0.17142857142857143,0.6097560975609756,3
20170607LTNC0,20170607,LT,NC,T,L,24,165,39,16,1,0,3,2,6,7,0,12,12,0,10,6,38,3,4,11,0,0,1,0,1,6,1,0,8,13.5,0.2894736842105263,0.41025641025641024,0.6842105263157895,1.2307692307692308,0.2997435897435897,0.4975555555555556,8.375,2.75,0.07894736842105263,0.1,4
20170608LTNC0,20170608,LT,NC,T,L,24,171,43,20,7,0,4,1,1,8,0,16,15,0,12,8,31,0,0,5,2,0,0,0,2,5,1,1,6,16.875,0.16129032258064516,0.46511627906976744,0.45161290322580644,1.3953488372093024,0.1996969696969697,0.5906818181818182,7.875,2.625,0.06451612903225806,0.0,4
20170609OBLT0,20170609,LT,OB,B,L,27,159,34,7,2,0,0,0,5,7,0,4,4,0,12,4,32,0,0,5,0,0,0,1,2,11,0,1,7,4.0,0.15625,0.20588235294117646,0.375,0.6176470588235294,0.17147058823529412,0.26769230769230773,3.111111111111111,1.3333333333333333,0.0,0.0,3
20170610OBLT0,20170610,LT,OB,B,W,30,152,37,9,1,0,4,0,2,5,2,6,6,1,3,0,41,6,7,15,2,0,1,1,6,8,1,0,12,5.3999999999999995,0.36585365853658536,0.24324324324324326,1.0,0.8918918918918919,0.41404255319148936,0.37461538461538463,7.8,1.1,0.12195121951219512,0.5764705882352941,4
20170611OBLT0,20170611,LT,OB,B,W,27,149,37,9,1,0,1,0,1,8,0,4,2,1,12,1,35,7,7,12,2,1,1,0,4,5,0,2,10,2.0,0.34285714285714286,0.24324324324324326,1.0,0.6216216216216216,0.41384615384615386,0.2707894736842105,3.0,1.1111111111111112,0.2,0.7538461538461538,5
20170613HTLT0,20170613,LT,HT,B,L,27,162,34,10,2,0,1,0,9,6,2,10,9,0,19,5,38,7,7,12,3,1,1,0,5,8,1,1,10,9.0,0.3157894736842105,0.29411764705882354,0.9736842105263158,1.0,0.4002325581395349,0.39720930232558144,6.111111111111111,2.111111111111111,0.21052631578947367,0.3288590604026846,5
20170614HTLT0,20170614,LT,HT,B,L,27,176,36,11,2,0,1,1,8,6,1,6,5,0,15,1,32,3,3,6,2,0,1,0,3,10,0,1,5,5.0,0.1875,0.3055555555555556,0.625,0.9722222222222222,0.268,0.39272727272727276,5.777777777777778,2.111111111111111,0.15625,0.2,5
20170615HTLT0,20170615,LT,HT,B,L,27,155,36,12,4,0,1,1,5,11,0,7,7,0,16,5,38,5,5,14,1,1,3,0,4,3,1,0,11,7.0,0.3684210526315789,0.3333333333333333,1.1578947368421053,1.0,0.47523809523809524,0.41121951219512193,3.6666666666666665,1.8888888888888888,0.3157894736842105,0.33783783783783783,5
20170616LTWO0,20170616,LT,WO,T,L,24,133,28,5,1,0,0,0,3,7,0,2,2,0,18,2,29,1,1,5,0,0,1,0,2,6,3,0,3,2.25,0.1724137931034483,0.17857142857142858,0.5172413793103449,0.5,0.22709677419354837,0.22258064516129034,2.375,1.0,0.10344827586206896,0.2,5
20170617LTWO0,20170617,LT,WO,T,L,24,150,32,10,0,0,2,0,5,7,1,8,8,0,15,8,28,1,2,2,0,0,1,0,5,7,1,0,4,9.0,0.07142857142857142,0.3125,0.42857142857142855,0.96875,0.19515151515151513,0.39918918918918916,6.375,1.875,0.10714285714285714,0.058823529411764705,5
20170618LTWO0,20170618,LT,WO,T,L,24,176,37,16,5,0,0,3,7,11,1,14,14,0,13,5,36,3,3,11,0,0,2,0,2,10,1,0,9,15.75,0.3055555555555556,0.43243243243243246,0.8333333333333334,1.1891891891891893,0.3576315789473684,0.47659090909090907,2.875,2.875,0.16666666666666666,0.04390243902439024,5
20170620LTKT0,20170620,LT,KT,T,W,27,121,34,10,3,0,0,2,0,4,2,2,1,1,18,0,41,10,10,16,4,0,1,0,4,6,1,2,9,1.0,0.3902439024390244,0.29411764705882354,1.048780487804878,0.6764705882352942,0.4384444444444445,0.2952941176470589,2.111111111111111,1.1111111111111112,0.17073170731707318,0.9615384615384616,5
20170621LTKT0,20170621,LT,KT,T,W,27,145,32,7,2,0,1,0,3,4,0,4,4,1,15,2,42,10,10,13,0,0,3,2,4,8,0,1,9,4.0,0.30952380952380953,0.21875,0.9285714285714286,0.6875,0.3904347826086957,0.2934285714285714,4.555555555555555,1.1111111111111112,0.21428571428571427,0.8620689655172413,5
20170622LTKT0,20170622,LT,KT,T,L,24,148,33,15,5,0,1,1,4,5,2,10,9,0,3,5,34,3,3,8,4,0,1,1,5,9,1,1,9,10.125,0.23529411764705882,0.45454545454545453,0.8235294117647058,1.2727272727272727,0.341025641025641,0.5194594594594595,4.875,2.375,0.20588235294117646,0.08256880733944955,5
20170623LTOB0,20170623,LT,OB,T,L,24,157,36,12,2,1,3,0,6,7,0,9,9,0,6,3,33,1,1,7,0,0,0,0,3,5,1,0,8,10.125,0.21212121212121213,0.3333333333333333,0.5151515151515151,1.1944444444444444,0.23055555555555557,0.4747619047619048,8.375,2.25,0.0,0.012195121951219513,4
20170624LTOB0,20170624,LT,OB,T,W,27,135,33,9,1,0,0,0,3,5,2,4,4,1,21,4,38,8,8,13,2,0,0,0,4,7,2,1,7,4.0,0.34210526315789475,0.2727272727272727,0.8421052631578947,0.6666666666666666,0.35928571428571426,0.2905555555555555,2.888888888888889,1.3333333333333333,0.05263157894736842,0.8,5
20170625LTOB0,20170625,LT,OB,T,W,27,151,33,8,0,0,0,1,5,4,2,2,2,1,20,2,37,4,4,11,0,0,2,1,2,6,0,0,8,2.0,0.2972972972972973,0.24242424242424243,0.8108108108108109,0.6363636363636364,0.34846153846153843,0.2781578947368421,3.7777777777777777,1.4444444444444444,0.16216216216216217,0.8,5
20170627LGLT0,20170627,LT,LG,B,W,36,257,49,15,4,0,1,1,12,8,1,10,9,1,11,3,49,8,11,19,5,0,2,1,8,11,3,1,12,6.75,0.3877551020408163,0.30612244897959184,1.163265306122449,1.0,0.46929824561403505,0.39934426229508196,5.75,2.25,0.22448979591836735,0.5475113122171946,5
20170628LGLT0,20170628,LT,LG,B,D,36,206,48,16,2,1,1,1,7,11,1,9,5,0,16,2,46,8,9,16,0,0,2,0,10,10,4,3,10,3.75,0.34782608695652173,0.3333333333333333,1.0434782608695652,0.9583333333333334,0.4207142857142857,0.3958181818181819,4.0,1.9166666666666667,0.13043478260869565,0.5,5
20170630NCLT0,20170630,LT,NC,B,W,27,123,31,6,2,0,0,0,2,5,1,0,0,1,21,0,33,9,9,9,2,0,3,1,5,7,0,0,6,0.0,0.2727272727272727,0.1935483870967742,1.0303030303030303,0.5161290322580645,0.41710526315789476,0.22666666666666666,2.5555555555555554,0.8888888888888888,0.3333333333333333,1.0,5
20170701NCLT0,20170701,LT,NC,B,W,27,164,37,13,0,0,3,1,5,6,3,5,5,1,18,3,33,9,9,10,1,1,1,0,7,4,1,0,7,5.0,0.30303030303030304,0.35135135135135137,1.0,1.0810810810810811,0.40125,0.444047619047619,7.666666666666667,2.0,0.18181818181818182,0.7641509433962265,5
20170702NCLT0,20170702,LT,NC,B,W,27,143,30,5,0,0,0,0,6,8,1,1,1,1,18,1,32,2,2,8,3,0,0,0,4,6,0,0,11,1.0,0.25,0.16666666666666666,0.71875,0.5333333333333333,0.3061111111111111,0.2386111111111111,3.2222222222222223,1.2222222222222223,0.09375,0.8,5
20170704LTSS0,20170704,LT,SS,T,L,24,111,28,5,0,0,2,0,3,8,0,4,4,0,22,4,33,2,2,6,0,0,0,0,4,11,1,0,8,4.5,0.18181818181818182,0.17857142857142858,0.48484848484848486,0.6785714285714286,0.2189189189189189,0.2883870967741936,5.375,1.0,0.0,0.2,5
20170705LTSS0,20170705,LT,SS,T,L,25,188,35,12,4,0,0,1,7,11,0,6,4,0,17,0,37,5,5,10,2,0,0,1,4,5,0,2,9,4.32,0.2702702702702703,0.34285714285714286,0.7027027027027027,1.0,0.3029268292682926,0.4054761904761905,2.88,2.28,0.05405405405405406,0.4098360655737705,5
20170706LTSS0,20170706,LT,SS,T,W,27,146,35,8,3,0,0,0,3,11,1,2,0,1,21,0,33,4,4,9,1,0,2,0,0,6,2,1,3,0.0,0.2727272727272727,0.22857142857142856,0.7575757575757576,0.6285714285714286,0.3275757575757575,0.2718421052631579,1.5555555555555556,1.2222222222222223,0.21212121212121213,0.8,5
20170707SKLT0,20170707,LT,SK,B,L,27,154,34,11,0,0,4,0,4,7,1,6,6,0,21,4,34,5,5,9,2,0,1,0,9,6,2,0,8,6.0,0.2647058823529412,0.3235294117647059,0.9411764705882353,1.1176470588235294,0.3765116279069768,0.45763157894736844,8.555555555555555,1.6666666666666667,0.14705882352941177,0.4098360655737705,5
20170708SKLT0,20170708,LT,SK,B,W,27,162,34,8,2,0,1,0,3,6,1,4,3,1,18,2,30,6,6,8,2,0,1,2,10,9,0,0,8,3.0,0.26666666666666666,0.23529411764705882,1.0333333333333334,0.7058823529411765,0.39975,0.3016216216216216,4.111111111111111,1.2222222222222223,0.16666666666666666,0.6923076923076923,5
20170709SKLT0,20170709,LT,SK,B,L,27,174,35,9,1,0,1,0,7,9,2,6,5,0,18,0,32,0,0,9,2,0,0,0,3,7,2,2,8,5.0,0.28125,0.2571428571428571,0.71875,0.8285714285714286,0.3097142857142857,0.3435714285714286,4.777777777777778,1.7777777777777777,0.0625,0.0,5
20170711LTHH0,20170711,LT,HH,T,W,33,184,41,10,1,0,2,2,6,8,0,4,3,1,16,2,40,5,5,11,3,0,2,2,6,8,3,1,9,2.454545454545454,0.275,0.24390243902439024,0.925,0.8048780487804879,0.3802173913043479,0.33702127659574466,5.545454545454545,1.4545454545454546,0.225,0.6097560975609756,5
20170712LTHH0,20170712,LT,HH,T,W,27,120,35,10,2,0,0,1,1,7,0,4,3,1,21,3,34,7,8,10,1,0,1,0,4,4,1,1,6,3.0,0.29411764705882354,0.2857142857142857,0.8235294117647058,0.6571428571428571,0.34868421052631576,0.28750000000000003,1.7777777777777777,1.2222222222222223,0.11764705882352941,0.8,5
20170713LTHH0,20170713,LT,HH,T,L,24,128,30,8,3,0,2,0,5,4,1,6,6,0,18,6,34,3,4,12,3,0,1,0,4,6,1,0,9,6.75,0.35294117647058826,0.26666666666666666,1.0,1.0,0.4155263157894737,0.4037142857142857,7.125,1.625,0.17647058823529413,0.3076923076923077,5
20170718SSLT0,20170718,LT,SS,B,W,27,119,27,3,0,0,0,0,3,7,2,2,2,1,21,2,29,5,5,7,1,0,2,2,5,8,1,0,7,2.0,0.2413793103448276,0.1111111111111111,0.896551724137931,0.3333333333333333,0.36705882352941177,0.158,2.4444444444444446,0.6666666666666666,0.2413793103448276,0.8620689655172413,5
20170719SSLT0,20170719,LT,SS,B,L,27,164,34,7,2,0,2,0,3,6,0,3,3,0,16,2,33,0,0,8,0,0,0,1,5,10,2,0,11,3.0,0.24242424242424243,0.20588235294117646,0.6363636363636364,0.7352941176470589,0.2781578947368421,0.31027027027027027,5.555555555555555,1.1111111111111112,0.0,0.0,5
20170720SSLT0,20170720,LT,SS,B,D,36,187,43,8,1,0,0,1,5,11,1,4,2,0,21,2,42,4,4,9,2,0,0,1,10,11,1,2,12,1.5,0.21428571428571427,0.18604651162790697,0.7142857142857143,0.5116279069767442,0.3013461538461538,0.228125,2.4166666666666665,1.0833333333333333,0.047619047619047616,0.5,5
