G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,START_CK,RELIEF_CK,INN2,BF,PA,AB,HIT,HR,KK,BB,R,ER,
20200530KTWO0,20200530,KT,WO,T,78517,0,1,2,37,9,4,2,0,0,5,5,5,
20200530LGHT0,20200530,LG,HT,T,50157,0,1,6,38,11,10,6,0,2,0,3,3,
20200530LGHT0,20200530,LG,HT,T,61101,1,0,13,95,26,22,9,0,2,4,6,2,
20200530LGHT0,20200530,HT,LG,B,61643,0,1,1,6,1,1,0,0,0,0,0,0,
20200530LGHT0,20200530,HT,LG,B,65616,1,0,21,97,26,24,5,0,8,2,2,1,
20200530LGHT0,20200530,HT,LG,B,66630,0,1,2,21,6,4,2,1,2,2,3,3,
20200530LGHT0,20200530,HT,LG,B,68616,0,1,3,17,5,3,1,0,0,2,1,1,
20200530LGHT0,20200530,LG,HT,T,79140,0,1,3,11,3,3,0,0,0,0,0,0,
20200530LGHT0,20200530,LG,HT,T,79825,0,1,2,10,3,2,1,1,0,0,1,1,
20200530LTOB0,20200530,LT,OB,T,60559,0,1,2,18,4,2,0,0,0,2,0,0,
20200530LTOB0,20200530,OB,LT,B,62242,0,1,1,10,2,2,1,0,0,0,1,1,
20200530LTOB0,20200530,LT,OB,T,62528,0,1,3,14,4,3,1,0,0,0,1,0,
20200530LTOB0,20200530,OB,LT,B,62951,0,1,1,5,2,1,0,0,0,1,0,0,
20200530LTOB0,20200530,OB,LT,B,63248,0,1,5,27,7,7,2,0,1,0,0,0,
20200530LTOB0,20200530,LT,OB,T,63512,0,1,3,20,5,5,3,1,1,0,2,2,
20200530LTOB0,20200530,LT,OB,T,63543,0,1,3,14,3,3,1,0,1,0,0,0,
20200530LTOB0,20200530,OB,LT,B,66291,1,0,23,101,33,30,10,0,2,3,3,3,
20200530LTOB0,20200530,LT,OB,T,69539,1,0,18,85,21,20,5,0,1,1,1,1,
20200530LTOB0,20200530,OB,LT,B,72447,0,1,2,4,1,1,0,0,0,0,0,0,
20200530LTOB0,20200530,OB,LT,B,76329,0,1,1,4,1,1,0,0,0,0,0,0,
20200530LTOB0,20200530,LT,OB,T,77591,0,1,2,11,5,3,2,0,0,2,1,1,
20200530LTOB0,20200530,LT,OB,T,79545,0,1,1,9,2,1,0,0,1,1,0,0,
20200530NCSS0,20200530,SS,NC,B,50404,1,0,21,105,27,23,4,0,3,4,1,1,
20200530NCSS0,20200530,NC,SS,T,50912,1,0,18,102,25,23,7,1,4,2,3,3,
20200530NCSS0,20200530,NC,SS,T,60339,0,1,1,16,4,1,1,1,0,2,3,3,
20200530NCSS0,20200530,SS,NC,B,62920,0,1,3,15,4,4,1,0,1,0,0,0,
20200530NCSS0,20200530,NC,SS,T,64995,0,1,1,13,3,2,2,0,1,2,1,1,
20200530NCSS0,20200530,NC,SS,T,65042,0,1,4,30,8,7,4,1,0,1,2,2,
20200530NCSS0,20200530,SS,NC,B,68403,0,1,3,12,3,3,0,0,0,0,0,0,
20200531HHSK0,20200531,SK,HH,B,60841,1,0,18,99,25,22,4,1,3,3,4,3,
20200531HHSK0,20200531,SK,HH,B,61895,0,1,3,22,4,4,1,0,1,0,0,0,
20200531HHSK0,20200531,SK,HH,B,63894,0,1,3,23,4,3,0,0,1,1,0,0,
20200531HHSK0,20200531,HH,SK,T,65769,0,1,2,16,4,3,3,0,0,0,1,1,
20200531HHSK0,20200531,HH,SK,T,67703,0,1,4,23,5,3,0,0,1,2,0,0,
20200531HHSK0,20200531,HH,SK,T,67737,0,1,4,32,7,6,2,1,2,1,1,1,
20200531HHSK0,20200531,HH,SK,T,69748,1,0,11,78,19,14,7,0,1,5,4,4,
20200531HHSK0,20200531,SK,HH,B,69813,0,1,3,8,3,3,0,0,0,0,0,0,
20200531HHSK0,20200531,HH,SK,T,74857,0,1,3,17,5,4,1,0,1,1,0,0,
20200531KTWO0,20200531,WO,KT,B,62360,0,1,5,27,8,6,1,0,1,2,0,0,
20200531KTWO0,20200531,WO,KT,B,63348,0,1,4,22,4,4,0,0,2,0,0,0,
20200531KTWO0,20200531,WO,KT,B,64051,0,1,1,7,1,1,0,0,0,0,0,0,
20200531KTWO0,20200531,KT,WO,T,65060,0,1,3,17,4,4,1,0,0,0,0,0,
20200531KTWO0,20200531,KT,WO,T,65062,0,1,5,23,5,5,0,0,0,0,0,0,
20200531KTWO0,20200531,WO,KT,B,65398,0,1,5,33,9,8,4,0,2,1,1,1,
20200531KTWO0,20200531,KT,WO,T,65516,1,0,15,111,28,23,9,1,6,4,7,6,
20200531KTWO0,20200531,WO,KT,B,67391,0,1,3,18,3,2,0,0,2,1,0,0,
20200531KTWO0,20200531,WO,KT,B,67603,1,0,7,64,17,14,7,3,1,3,8,8,
20200531KTWO0,20200531,KT,WO,T,69041,0,1,3,18,4,4,1,0,1,0,0,0,
20200531KTWO0,20200531,WO,KT,B,76430,0,1,2,23,7,5,3,1,1,2,3,3,
20200531KTWO0,20200531,KT,WO,T,76757,0,1,1,10,3,2,1,0,0,1,1,1,
20200531LGHT0,20200531,HT,LG,B,50640,1,0,12,89,20,17,10,0,6,2,5,5,
20200531LGHT0,20200531,HT,LG,B,61643,0,1,2,21,5,5,6,0,0,0,3,3,
20200531LGHT0,20200531,HT,LG,B,63628,0,1,3,9,3,3,0,0,0,0,0,0,
20200531LGHT0,20200531,HT,LG,B,65643,0,1,3,13,4,4,1,0,1,0,0,0,
20200531LGHT0,20200531,LG,HT,T,66145,0,1,3,18,5,4,1,1,1,1,1,1,
20200531LGHT0,20200531,HT,LG,B,66630,0,1,3,18,5,5,4,0,0,0,2,2,
20200531LGHT0,20200531,HT,LG,B,67646,0,1,4,38,11,10,6,0,0,1,3,3,
20200531LGHT0,20200531,LG,HT,T,68135,1,0,18,102,28,28,13,1,3,0,4,4,
20200531LGHT0,20200531,LG,HT,T,73801,0,1,3,12,3,3,0,0,0,0,0,0,
20200531LGHT0,20200531,LG,HT,T,76650,0,1,3,12,3,3,0,0,1,0,0,0,
20200531LTOB0,20200531,OB,LT,B,50234,1,0,15,100,23,17,3,0,2,5,2,0,
20200531LTOB0,20200531,LT,OB,T,50558,1,0,15,99,23,21,8,0,5,1,1,1,
20200531LTOB0,20200531,OB,LT,B,62951,0,1,0,8,2,1,2,0,0,1,2,2,
20200531LTOB0,20200531,LT,OB,T,63512,0,1,3,10,3,3,1,0,1,0,0,0,
20200531LTOB0,20200531,LT,OB,T,63543,0,1,3,14,4,4,0,0,0,0,0,0,
20200531LTOB0,20200531,LT,OB,T,64565,0,1,9,37,9,9,2,0,1,0,0,0,
20200531LTOB0,20200531,OB,LT,B,67259,0,1,2,13,3,2,1,0,0,0,0,0,
20200531LTOB0,20200531,OB,LT,B,67263,0,1,5,27,5,5,0,0,2,0,0,0,
20200531LTOB0,20200531,OB,LT,B,67266,0,1,9,63,15,11,2,0,2,4,1,0,
20200531LTOB0,20200531,OB,LT,B,72447,0,1,2,20,5,4,1,0,1,1,3,2,
20200531LTOB0,20200531,LT,OB,T,79293,0,1,3,14,4,4,1,0,1,0,0,0,
20200531LTOB0,20200531,LT,OB,T,79545,0,1,0,11,2,0,0,0,0,2,2,2,
20200531NCSS0,20200531,NC,SS,T,61295,0,1,3,21,7,7,4,2,0,0,3,3,
20200531NCSS0,20200531,SS,NC,B,61457,0,1,2,10,3,2,0,0,0,1,0,0,
20200531NCSS0,20200531,NC,SS,T,63950,0,1,0,16,4,3,3,0,0,1,3,3,
20200531NCSS0,20200531,NC,SS,T,63991,0,1,6,26,8,7,2,0,0,0,1,0,
20200531NCSS0,20200531,SS,NC,B,65496,0,1,3,25,7,6,3,1,1,1,3,3,
20200531NCSS0,20200531,NC,SS,T,65933,1,0,18,84,19,18,1,0,6,1,0,0,
20200531NCSS0,20200531,SS,NC,B,67443,0,1,3,36,9,7,4,1,0,1,6,1,
20200531NCSS0,20200531,SS,NC,B,68403,0,1,4,30,7,7,4,0,2,0,1,1,
20200531NCSS0,20200531,SS,NC,B,68419,1,0,12,85,23,22,13,1,4,1,7,5,
20200531NCSS0,20200531,SS,NC,B,99445,0,1,3,10,4,4,3,0,0,0,1,1,
20200602LTHT0,20200602,HT,LT,B,62754,1,0,18,92,25,24,8,2,5,1,2,2,
20200602LTHT0,20200602,HT,LT,B,63638,0,1,3,8,3,3,0,0,1,0,0,0,
20200602LTHT0,20200602,LT,HT,T,64021,1,0,18,99,27,27,10,2,5,0,4,4,
20200602LTHT0,20200602,LT,HT,T,64565,0,1,1,7,3,3,2,0,0,0,0,0,
20200602LTHT0,20200602,HT,LT,B,66609,0,1,3,11,3,2,0,0,1,1,0,0,
20200602LTHT0,20200602,HT,LT,B,78247,0,1,3,8,3,3,0,0,1,0,0,0,
20200602LTHT0,20200602,LT,HT,T,78536,0,1,3,8,3,2,0,0,0,1,0,0,
20200602LTHT0,20200602,LT,HT,T,79293,0,1,1,8,2,2,1,0,0,0,1,1,
20200602LTHT0,20200602,LT,HT,T,79545,0,1,1,13,3,1,0,0,0,2,2,2,
20200602OBKT0,20200602,KT,OB,B,50040,1,0,15,85,29,29,18,2,2,0,10,10,
20200602OBKT0,20200602,OB,KT,T,62242,0,1,2,30,7,6,3,0,0,1,3,2,
20200602OBKT0,20200602,OB,KT,T,63248,0,1,1,15,2,2,0,0,2,0,0,0,
20200602OBKT0,20200602,KT,OB,B,65048,0,1,3,16,5,4,2,0,0,1,1,1,
20200602OBKT0,20200602,OB,KT,T,67263,0,1,3,14,4,4,2,0,2,0,0,0,
20200602OBKT0,20200602,KT,OB,B,75340,0,1,3,11,4,4,1,0,1,0,0,0,
20200602OBKT0,20200602,OB,KT,T,76329,0,1,3,25,6,4,1,0,2,2,1,1,
20200602OBKT0,20200602,KT,OB,B,76757,0,1,3,12,3,2,0,0,1,1,0,0,
20200602OBKT0,20200602,KT,OB,B,77563,0,1,3,13,4,3,0,0,1,1,0,0,
20200602OBKT0,20200602,OB,KT,T,79229,1,0,18,86,25,24,10,1,2,1,4,4,
20200602SKNC0,20200602,NC,SK,B,60263,1,0,12,87,22,19,13,0,1,3,7,7,
20200602SKNC0,20200602,NC,SK,B,60339,0,1,3,21,5,4,1,0,0,1,0,0,
20200602SKNC0,20200602,NC,SK,B,61295,0,1,3,17,5,3,0,0,1,2,0,0,
20200602SKNC0,20200602,SK,NC,T,62056,0,1,3,11,3,3,0,0,2,0,0,0,
20200602SKNC0,20200602,SK,NC,T,62869,1,0,18,95,23,21,5,1,8,2,1,1,
20200602SKNC0,20200602,NC,SK,B,63950,0,1,3,10,3,3,0,0,0,0,0,0,
20200602SKNC0,20200602,NC,SK,B,65042,0,1,6,40,10,8,1,0,3,2,1,0,
20200602SKNC0,20200602,SK,NC,T,65343,0,1,3,14,5,5,2,0,1,0,0,0,
20200602SKNC0,20200602,SK,NC,T,67863,0,1,3,15,5,5,2,0,0,0,1,0,
20200602SSLG0,20200602,LG,SS,B,50126,1,0,21,100,26,23,7,0,7,3,2,2,
20200602SSLG0,20200602,SS,LG,T,67421,0,1,3,13,3,3,0,0,2,0,0,0,
20200602SSLG0,20200602,SS,LG,T,69446,1,0,21,94,24,24,6,0,3,0,0,0,
20200602SSLG0,20200602,SS,LG,T,73117,0,1,3,14,3,3,0,0,1,0,0,0,
20200602SSLG0,20200602,LG,SS,B,73801,0,1,3,12,4,4,1,0,0,0,0,0,
20200602SSLG0,20200602,LG,SS,B,79825,0,1,3,11,3,3,0,0,1,0,0,0,
20200602WOHH0,20200602,HH,WO,B,60768,0,1,3,13,4,4,1,0,0,0,0,0,
20200602WOHH0,20200602,HH,WO,B,61156,0,1,2,24,6,4,3,0,0,2,1,1,
20200602WOHH0,20200602,HH,WO,B,61214,0,1,4,27,7,5,2,0,1,1,1,1,
20200602WOHH0,20200602,WO,HH,T,61268,0,1,3,8,3,3,0,0,1,0,0,0,
20200602WOHH0,20200602,WO,HH,T,62363,1,0,21,95,27,27,7,0,5,0,3,2,
20200602WOHH0,20200602,WO,HH,T,67828,0,1,3,16,4,4,2,0,1,0,0,0,
20200602WOHH0,20200602,HH,WO,B,69745,1,0,9,78,17,10,3,2,3,6,7,7,
20200602WOHH0,20200602,HH,WO,B,73738,0,1,3,22,7,7,5,0,1,0,3,3,
20200602WOHH0,20200602,HH,WO,B,73750,0,1,6,36,12,10,5,0,2,1,3,2,
20200603LTHT0,20200603,LT,HT,T,50524,1,0,13,84,25,20,9,0,3,5,6,6,
20200603LTHT0,20200603,LT,HT,T,60559,0,1,1,13,4,3,2,0,1,1,3,3,
20200603LTHT0,20200603,HT,LT,B,61643,0,1,3,12,4,4,1,1,0,0,1,1,
20200603LTHT0,20200603,HT,LT,B,63628,0,1,3,9,3,3,0,0,0,0,0,0,
20200603LTHT0,20200603,HT,LT,B,65696,0,1,3,19,4,3,0,0,2,1,0,0,
20200603LTHT0,20200603,LT,HT,T,72523,0,1,1,15,3,2,1,1,0,1,1,1,
20200603LTHT0,20200603,LT,HT,T,77591,0,1,6,30,9,8,3,0,0,1,1,1,
20200603LTHT0,20200603,HT,LT,B,77637,1,0,18,84,22,20,3,0,4,2,1,1,
20200603LTHT0,20200603,LT,HT,T,78536,0,1,3,17,4,4,0,0,2,0,0,0,
20200603OBKT0,20200603,KT,OB,B,50030,1,0,21,96,25,22,2,0,2,3,0,0,
20200603OBKT0,20200603,OB,KT,T,64805,0,1,3,17,5,4,0,0,0,1,0,0,
20200603OBKT0,20200603,OB,KT,T,67259,0,1,6,35,11,11,7,0,0,0,3,0,
20200603OBKT0,20200603,KT,OB,B,69041,0,1,1,10,2,2,2,0,1,0,0,0,
20200603OBKT0,20200603,KT,OB,B,75340,0,1,5,29,9,8,4,0,1,1,2,2,
20200603OBKT0,20200603,OB,KT,T,77211,1,0,15,96,24,24,11,2,3,0,4,4,
20200603SKNC0,20200603,NC,SK,B,63959,0,1,2,12,3,2,0,0,1,1,0,0,
20200603SKNC0,20200603,NC,SK,B,63991,0,1,8,37,11,11,4,0,2,0,0,0,
20200603SKNC0,20200603,SK,NC,T,64861,1,0,9,63,18,15,8,1,2,2,5,5,
20200603SKNC0,20200603,SK,NC,T,64893,0,1,5,37,10,9,6,0,0,1,1,1,
20200603SKNC0,20200603,NC,SK,B,64995,0,1,3,15,3,3,0,0,1,0,0,0,
20200603SKNC0,20200603,SK,NC,T,65343,0,1,1,9,3,2,1,1,1,1,2,2,
20200603SKNC0,20200603,SK,NC,T,65411,0,1,6,19,6,5,1,0,0,1,0,0,
20200603SKNC0,20200603,NC,SK,B,66920,1,0,11,63,20,17,9,1,1,3,4,3,
20200603SKNC0,20200603,SK,NC,T,67863,0,1,3,16,4,4,2,0,2,0,0,0,
20200603SKNC0,20200603,NC,SK,B,76118,0,1,3,20,5,5,2,1,0,0,2,2,
20200603SSLG0,20200603,SS,LG,T,50449,1,0,15,80,23,21,8,1,0,1,3,3,
20200603SSLG0,20200603,SS,LG,T,60146,0,1,6,29,8,8,2,1,3,0,1,1,
20200603SSLG0,20200603,SS,LG,T,62920,0,1,2,9,3,3,2,0,1,0,0,0,
20200603SSLG0,20200603,LG,SS,B,66145,0,1,6,37,9,7,3,1,1,2,2,2,
20200603SSLG0,20200603,SS,LG,T,68403,0,1,3,12,4,4,1,0,2,0,0,0,
20200603SSLG0,20200603,LG,SS,B,69103,1,0,15,80,24,20,10,1,3,4,8,8,
20200603SSLG0,20200603,LG,SS,B,79140,0,1,6,28,10,10,3,0,2,0,2,1,
20200603SSLG0,20200603,SS,LG,T,99445,0,1,1,14,3,3,2,0,1,0,2,2,
20200603WOHH0,20200603,WO,HH,T,62360,0,1,3,16,3,3,0,0,0,0,0,0,
20200603WOHH0,20200603,WO,HH,T,63342,0,1,4,16,5,5,1,0,2,0,0,0,
20200603WOHH0,20200603,HH,WO,B,63464,0,1,2,14,3,3,1,0,1,0,0,0,
20200603WOHH0,20200603,WO,HH,T,64051,0,1,2,20,4,4,2,0,0,0,0,0,
20200603WOHH0,20200603,HH,WO,B,65769,0,1,4,12,4,4,0,0,1,0,0,0,
20200603WOHH0,20200603,WO,HH,T,67391,0,1,3,13,3,3,0,0,2,0,0,0,
20200603WOHH0,20200603,WO,HH,T,69360,1,0,15,76,20,18,4,1,2,2,2,2,
20200603WOHH0,20200603,HH,WO,B,69744,1,0,21,111,35,30,10,0,3,4,6,4,
20200604LTHT0,20200604,HT,LT,B,50636,1,0,20,104,28,26,7,0,5,2,2,2,
20200604LTHT0,20200604,HT,LT,B,63638,0,1,4,18,5,5,1,0,1,0,0,0,
20200604LTHT0,20200604,LT,HT,T,64565,0,1,5,25,7,7,3,0,1,0,1,1,
20200604LTHT0,20200604,HT,LT,B,65696,0,1,1,5,2,1,0,0,0,1,0,0,
20200604LTHT0,20200604,HT,LT,B,66609,0,1,1,3,1,1,0,0,0,0,0,0,
20200604LTHT0,20200604,LT,HT,T,73211,1,0,15,94,22,21,6,3,1,1,6,6,
20200604LTHT0,20200604,HT,LT,B,78247,0,1,1,15,3,3,3,0,1,0,1,1,
20200604LTHT0,20200604,LT,HT,T,78536,0,1,4,14,5,5,1,0,1,0,0,0,
20200604OBKT0,20200604,KT,OB,B,50036,0,1,6,48,12,10,5,0,1,2,1,1,
20200604OBKT0,20200604,OB,KT,T,62242,0,1,3,11,4,2,0,0,0,1,0,0,
20200604OBKT0,20200604,KT,OB,B,64029,0,1,3,26,6,2,0,0,0,4,4,4,
20200604OBKT0,20200604,OB,KT,T,64805,0,1,0,13,4,3,5,0,0,1,3,3,
20200604OBKT0,20200604,OB,KT,T,67263,0,1,3,14,5,4,2,0,0,1,0,0,
20200604OBKT0,20200604,OB,KT,T,67266,0,1,3,8,4,4,1,0,0,0,0,0,
20200604OBKT0,20200604,KT,OB,B,68043,1,0,7,62,16,15,8,2,2,1,8,8,
20200604OBKT0,20200604,OB,KT,T,69045,1,0,15,110,24,21,7,0,8,3,5,5,
20200604OBKT0,20200604,OB,KT,T,72447,0,1,3,11,3,3,1,0,1,0,0,0,
20200604OBKT0,20200604,KT,OB,B,76757,0,1,7,28,9,9,2,1,2,0,1,1,
20200604OBKT0,20200604,KT,OB,B,77563,0,1,4,16,4,4,0,0,1,0,0,0,
20200604SKNC0,20200604,NC,SK,B,60339,0,1,3,21,4,3,0,0,3,1,0,0,
20200604SKNC0,20200604,NC,SK,B,63950,0,1,3,15,3,3,0,0,0,0,0,0,
20200604SKNC0,20200604,NC,SK,B,65042,0,1,3,12,3,3,0,0,1,0,0,0,
20200604SKNC0,20200604,SK,NC,T,65411,0,1,3,46,10,5,3,1,0,5,2,2,
20200604SKNC0,20200604,SK,NC,T,69839,0,1,11,67,16,13,3,0,3,3,1,1,
20200604SKNC0,20200604,NC,SK,B,69940,1,0,18,108,25,21,5,0,8,3,0,0,
20200604SKNC0,20200604,SK,NC,T,79847,1,0,10,86,21,14,6,1,0,6,7,7,
20200604SSLG0,20200604,SS,LG,T,61457,0,1,3,11,4,3,0,0,0,1,0,0,
20200604SSLG0,20200604,LG,SS,B,65117,0,1,3,22,5,4,2,0,1,1,0,0,
20200604SSLG0,20200604,SS,LG,T,65496,0,1,3,6,3,3,0,0,0,0,0,0,
20200604SSLG0,20200604,SS,LG,T,67443,0,1,3,13,3,3,0,0,1,0,0,0,
20200604SSLG0,20200604,LG,SS,B,69159,0,1,2,5,3,3,0,0,0,0,0,0,
20200604SSLG0,20200604,LG,SS,B,76650,0,1,1,5,1,1,0,0,0,0,0,0,
20200604SSLG0,20200604,SS,LG,T,77446,1,0,12,80,27,25,19,1,3,0,11,8,
20200604SSLG0,20200604,LG,SS,B,78148,1,0,21,94,26,24,4,0,11,2,0,0,
20200604SSLG0,20200604,SS,LG,T,99445,0,1,3,10,3,3,0,0,0,0,0,0,
20200604WOHH0,20200604,HH,WO,B,60768,0,1,3,15,3,3,1,0,1,0,0,0,
20200604WOHH0,20200604,HH,WO,B,61214,0,1,3,17,4,4,1,0,1,0,0,0,
20200604WOHH0,20200604,WO,HH,T,61268,0,1,3,7,3,3,0,0,0,0,0,0,
20200604WOHH0,20200604,WO,HH,T,62360,0,1,5,19,5,5,0,0,2,0,0,0,
20200604WOHH0,20200604,HH,WO,B,65764,1,0,18,110,26,25,9,2,8,1,4,4,
20200604WOHH0,20200604,HH,WO,B,65769,0,1,1,12,2,1,0,0,1,1,1,0,
20200604WOHH0,20200604,HH,WO,B,67703,0,1,2,15,5,4,2,0,0,1,2,0,
20200604WOHH0,20200604,WO,HH,T,69343,1,0,19,91,27,27,9,0,3,0,3,3,
20200605HTOB0,20200605,HT,OB,T,61643,0,1,3,11,3,3,0,0,1,0,0,0,
20200605HTOB0,20200605,OB,HT,B,62242,0,1,1,5,2,2,1,0,0,0,0,0,
20200605HTOB0,20200605,OB,HT,B,63248,0,1,5,20,5,5,0,0,4,0,0,0,
20200605HTOB0,20200605,HT,OB,T,63638,0,1,1,7,2,2,1,0,0,0,0,0,
20200605HTOB0,20200605,HT,OB,T,65616,1,0,20,93,26,25,8,0,3,1,5,5,
20200605HTOB0,20200605,OB,HT,B,66291,1,0,18,110,25,21,3,0,7,4,1,0,
20200605HTOB0,20200605,OB,HT,B,67266,0,1,3,17,4,3,2,0,1,0,0,0,
20200605HTOB0,20200605,OB,HT,B,76329,0,1,0,6,2,1,1,0,0,1,0,0,
20200605KTLT0,20200605,LT,KT,B,62528,0,1,3,11,3,3,0,0,1,0,0,0,
20200605KTLT0,20200605,LT,KT,B,63512,0,1,3,29,4,3,0,0,3,1,0,0,
20200605KTLT0,20200605,LT,KT,B,63543,0,1,3,12,4,4,1,1,1,0,1,1,
20200605KTLT0,20200605,KT,LT,T,65048,1,0,10,59,17,15,6,1,2,2,3,3,
20200605KTLT0,20200605,KT,LT,T,65060,0,1,3,17,5,5,2,1,1,0,2,2,
20200605KTLT0,20200605,KT,LT,T,69041,0,1,5,24,5,5,0,0,2,0,0,0,
20200605KTLT0,20200605,LT,KT,B,69539,1,0,18,85,26,23,8,2,3,2,3,3,
20200605KTLT0,20200605,KT,LT,T,75340,0,1,3,17,5,5,3,0,1,0,1,1,
20200605KTLT0,20200605,KT,LT,T,76757,0,1,3,11,4,4,1,0,1,0,0,0,
20200605LGWO0,20200605,LG,WO,T,61101,1,0,18,101,28,26,9,2,6,2,6,6,
20200605LGWO0,20200605,LG,WO,T,62146,0,1,1,4,1,1,0,0,1,0,0,0,
20200605LGWO0,20200605,LG,WO,T,63103,0,1,2,23,4,2,0,0,1,2,0,0,
20200605LGWO0,20200605,WO,LG,B,63342,0,1,3,15,5,4,1,1,1,1,1,1,
20200605LGWO0,20200605,WO,LG,B,64051,0,1,3,21,3,3,0,0,1,0,0,0,
20200605LGWO0,20200605,WO,LG,B,65320,1,0,21,92,26,26,5,1,4,0,2,2,
20200605LGWO0,20200605,LG,WO,T,66145,0,1,3,9,3,2,0,0,0,1,0,0,
20200605NCHH0,20200605,NC,HH,T,50912,1,0,18,95,22,18,2,0,7,4,0,0,
20200605NCHH0,20200605,HH,NC,B,61214,0,1,3,11,3,3,0,0,1,0,0,0,
20200605NCHH0,20200605,NC,HH,T,62655,0,1,3,18,3,2,0,0,0,1,0,0,
20200605NCHH0,20200605,HH,NC,B,63464,0,1,5,29,7,6,2,0,3,1,0,0,
20200605NCHH0,20200605,NC,HH,T,65042,0,1,6,36,9,7,1,1,4,2,2,2,
20200605NCHH0,20200605,HH,NC,B,67737,0,1,3,22,6,4,2,1,0,2,3,3,
20200605NCHH0,20200605,HH,NC,B,69737,0,1,3,21,5,4,1,1,0,1,2,2,
20200605NCHH0,20200605,HH,NC,B,73738,0,1,4,45,10,10,7,0,1,0,4,2,
20200605NCHH0,20200605,HH,NC,B,77318,1,0,9,77,19,16,9,2,3,3,4,4,
20200605SSSK0,20200605,SK,SS,B,50835,1,0,18,98,25,24,8,0,5,1,1,1,
20200605SSSK0,20200605,SS,SK,T,60146,0,1,1,4,1,1,0,0,1,0,0,0,
20200605SSSK0,20200605,SS,SK,T,61365,1,0,15,84,22,18,4,0,1,4,2,2,
20200605SSSK0,20200605,SS,SK,T,61457,0,1,2,8,3,2,1,0,0,0,0,0,
20200605SSSK0,20200605,SK,SS,B,61895,0,1,3,14,3,3,0,0,2,0,0,0,
20200605SSSK0,20200605,SS,SK,T,62920,0,1,3,19,4,4,1,0,2,0,0,0,
20200605SSSK0,20200605,SK,SS,B,63894,0,1,3,18,3,2,0,0,2,1,0,0,
20200605SSSK0,20200605,SS,SK,T,67421,0,1,3,22,6,3,2,0,2,3,2,2,
20200605SSSK0,20200605,SK,SS,B,69813,0,1,3,14,3,3,0,0,1,0,0,0,
20200606HTOB0,20200606,OB,HT,B,50234,1,0,18,101,25,23,8,0,2,0,3,3,
20200606HTOB0,20200606,HT,OB,T,50640,1,0,19,82,26,23,8,0,3,1,3,1,
20200606HTOB0,20200606,HT,OB,T,65643,0,1,0,3,1,1,1,0,0,0,0,0,
20200606HTOB0,20200606,HT,OB,T,65696,0,1,0,7,2,1,2,0,0,0,1,1,
20200606HTOB0,20200606,HT,OB,T,66609,0,1,5,29,7,6,2,0,2,0,0,0,
20200606HTOB0,20200606,OB,HT,B,67263,0,1,4,18,4,4,0,0,1,0,0,0,
20200606HTOB0,20200606,OB,HT,B,67266,0,1,3,10,3,2,0,0,0,1,0,0,
20200606HTOB0,20200606,OB,HT,B,72447,0,1,2,7,2,2,0,0,0,0,0,0,
20200606KTLT0,20200606,LT,KT,B,50558,1,0,21,107,25,25,5,0,6,0,0,0,
20200606KTLT0,20200606,LT,KT,B,62528,0,1,3,11,3,3,0,0,0,0,0,0,
20200606KTLT0,20200606,LT,KT,B,63512,0,1,3,17,4,4,1,0,2,0,0,0,
20200606KTLT0,20200606,KT,LT,T,65062,0,1,1,11,4,2,2,0,0,2,1,1,
20200606KTLT0,20200606,KT,LT,T,65516,1,0,24,111,28,25,3,0,4,3,0,0,
20200606LGWO0,20200606,WO,LG,B,61268,0,1,3,10,3,3,0,0,2,0,0,0,
20200606LGWO0,20200606,WO,LG,B,63348,0,1,3,19,5,4,2,0,1,0,1,1,
20200606LGWO0,20200606,LG,WO,T,65117,0,1,2,23,6,4,3,0,1,2,2,2,
20200606LGWO0,20200606,WO,LG,B,65398,0,1,3,9,3,3,0,0,0,0,0,0,
20200606LGWO0,20200606,WO,LG,B,67391,0,1,3,9,3,3,0,0,2,0,0,0,
20200606LGWO0,20200606,WO,LG,B,67603,1,0,15,89,24,17,5,0,1,5,3,3,
20200606LGWO0,20200606,LG,WO,T,68135,1,0,19,94,25,24,9,0,6,1,2,2,
20200606LGWO0,20200606,LG,WO,T,69159,0,1,4,20,6,5,2,1,0,1,1,1,
20200606LGWO0,20200606,LG,WO,T,76650,0,1,1,4,1,1,0,0,1,0,0,0,
20200606NCHH0,20200606,NC,HH,T,60339,0,1,3,17,3,3,0,0,0,0,0,0,
20200606NCHH0,20200606,HH,NC,B,60768,0,1,6,30,8,8,3,0,3,0,1,1,
20200606NCHH0,20200606,HH,NC,B,63464,0,1,1,12,2,2,1,1,1,0,1,1,
20200606NCHH0,20200606,NC,HH,T,63950,0,1,3,17,5,5,2,0,0,0,0,0,
20200606NCHH0,20200606,NC,HH,T,64995,0,1,3,11,4,4,1,1,1,0,1,1,
20200606NCHH0,20200606,HH,NC,B,65769,0,1,4,11,4,4,0,0,0,0,0,0,
20200606NCHH0,20200606,NC,HH,T,65933,1,0,18,91,25,25,9,0,6,0,1,1,
20200606NCHH0,20200606,HH,NC,B,67703,0,1,3,11,4,4,1,0,1,0,1,1,
20200606NCHH0,20200606,HH,NC,B,69748,1,0,12,84,23,20,8,3,3,3,7,7,
20200606NCHH0,20200606,HH,NC,B,74857,0,1,1,21,5,4,5,0,1,1,4,4,
20200606SSSK0,20200606,SK,SS,B,60841,1,0,18,95,25,21,4,0,6,4,2,2,
